202000429349300540,310747997,Pastores-Palffy Elizabeth,Executive Director LA,40,X,96259,0,14044
201903179349309090,455460170,HAE KYUNG HWANG,PRESIDENT,40.00,X,38000,0,0
201903179349309090,455460170,SAMUEL RHEE,SECRETARY,X,0,0,0
202031149349300113,850365964,LOREN KIEVE,CHAIR,2.00,2.00,X,X,0,0,0
202031149349300113,850365964,BRENDA KINGERY,VICE CHAIR,2.00,2.00,X,X,0,0,0
202031149349300113,850365964,DEBORAH GOODMAN,SECRETARY,2.00,2.00,X,X,0,0,0
202031149349300113,850365964,JOANN BALZER,TREASURER,2.00,2.00,X,X,0,0,0
202031149349300113,850365964,ANDREA AKELLEQ SANDERS,MEMBER AT LARGE,2.00,2.00,X,0,0,0
202031149349300113,850365964,BIDTAH BECKER,TRUSTEE,2.00,2.00,X,0,0,0
202031149349300113,850365964,PRINCESS DAAZHRA JOHNSON,TRUSTEE,2.00,2.00,X,0,0,0
202031149349300113,850365964,ANN MARIE DOWNES,TRUSTEE,2.00,2.00,X,0,0,0
202031149349300113,850365964,BARBARA ELLS,TRUSTEE,2.00,2.00,X,0,0,0
202031149349300113,850365964,CHARLES GALBRAITH,TRUSTEE,2.00,2.00,X,0,0,0
202031149349300113,850365964,BEVERLY MORRIS,TRUSTEE,2.00,2.00,X,0,0,0
202031149349300113,850365964,LAWRENCE ROBERTS,TRUSTEE,2.00,2.00,X,0,0,0
202031149349300113,850365964,C MATTHEW SNIPP,TRUSTEE,2.00,2.00,X,0,0,0
202031149349300113,850365964,ROBERT MARTIN,PRESIDENT,40.00,2.00,X,176887,0,45891
202031149349300113,850365964,LAWRENCE MIRABAL,CHIEF FINANCIAL OFFICER,40.00,2.00,X,137001,0,8804
202031149349300113,850365964,PATSY PHILLIPS,MUSEUM DIRECTOR,40.00,0.00,X,105653,0,15898
201943199349320689,204775521,BARBARA MAHONE,DIRECTOR,1.00,0.00,X,0,0,0
201943199349320689,204775521,WALTER DOUGLAS SR,DIRECTOR (THROUGH 04/2018),1.00,0.00,X,0,0,0
201943199349320689,204775521,JEFF HALPERN,DIRECTOR,1.00,0.00,X,0,0,0
201943199349320689,204775521,TODD SACHSE,DIRECTOR,1.00,1.00,X,0,0,0
201943199349320689,204775521,LAURA GRANNEMANN,PRESIDENT/TREASURER,1.00,1.00,X,X,0,0,0
201943199349320689,204775521,HOWARD LUCKOFF,SECRETARY,1.00,1.00,X,X,0,0,0
201943199349320689,204775521,MATTHEW RIZIK,VICE PRESIDENT,1.00,1.00,X,0,0,0
202031329349300908,231352683,SOHAIL BENGALI,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,WILLIAM BOULDING,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,DAVID G BRADLEY,TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,JOHN P CHEN,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,RHONDA RESNICK COHEN,TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,THOM COLLINS,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,ELIZABETH ECONOMY,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,THOMAS WT HARTNETT,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,MARILYN HOLIFIELD,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,EMILY ANNE JACOBSTEIN,TRUSTEE/EX. OFF. BOARD MEMBER,2.0,0.0,X,0,0,0
202031329349300908,231352683,S LESLIE JEWETT,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,VINCENT JONES,TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,ELEANOR JOSEPH,TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,JAKY JOSEPH,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,HAROLD KALKSTEIN,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,GILES K KEMP,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,JANE LANG,TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,LUCY LANG,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,CINDI LEIVE,TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,BENNETT LORBER,TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,JAMES LOVELACE,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,SABRINA MARTINEZ,TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,DAVID McELHINNY,TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,CATHRYN POLINSKY,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,H VINCENT POOR,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,LOURDES ROSADO,TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,ANTOINETTE SALEH,TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,GUSTAVO SCHWED,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,JUNE R SCOTT,TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,ROBIN M SHAPIRO,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,SALEM D SHUCHMAN,TRUSTEE,6.0,0.0,X,0,0,0
202031329349300908,231352683,DAVID W SINGLETON,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,THOMAS E SPOCK,CHAIR,2.0,0.0,X,X,0,0,0
202031329349300908,231352683,SUJATHA SRINIVASAN,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,DAVIA TEMIN,TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,JOSEPH L TURNER,TRUSTEE,4.0,0.0,X,0,0,0
202031329349300908,231352683,BRYAN WOLF,TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,SAMUEL L HAYES III,EMERITUS TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,JAMES C HORMEL,EMERITUS TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,BARBARA W MATHER,EMERITA CHAIR,2.0,0.0,X,0,0,0
202031329349300908,231352683,ELIZABETH J McCORMACK,EMERITA TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,MARGE PEARLMAN SCHEUER,EMERITA TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,J LAWRENCE SHANE,EMERITUS TRUSTEE,2.0,0.0,X,0,0,0
202031329349300908,231352683,VALERIE SMITH,PRES./EX OFFICIO BOARD MEMBER,40.0,0.0,X,X,501386,0,322629
202031329349300908,231352683,MARK C AMSTUTZ,CHIEF INVESTMENT OFFICER,40.0,0.0,X,318705,0,46234
202031329349300908,231352683,JAMES L BOCK III,DEAN OF ADMISSIONS & FIN. AID,40.0,0.0,X,229841,0,46272
202031329349300908,231352683,GREGORY N BROWN,VP FIN & ADMIN & TREASURER,40.0,0.0,X,359114,0,46234
202031329349300908,231352683,KARL W CLAUSS,VP OF COLLEGE ADVANCEMENT,40.0,0.0,X,289939,0,96590
202031329349300908,231352683,JOEL COOPER,CHIEF OF INFORMATION TECH,40.0,0.0,X,186315,0,37309
202031329349300908,231352683,ALISA GIARDINELLI,INTERIM VP COMMUNICATIONS,40.0,0.0,X,128645,0,29136
202031329349300908,231352683,LORI ANN JOHNSON,ASSISTANT TREASURER,40.0,0.0,X,120413,0,20594
202031329349300908,231352683,SHARMAINE BRADHAM LAMAR ESQ,GENERAL COUNSEL.,40.0,0.0,X,182709,0,40742
202031329349300908,231352683,PAMELA PRESCOD-CAESAR,VP HUMAN RESOURCES,40.0,0.0,X,200672,0,39230
202031329349300908,231352683,ROBIN HUNTINGDON SHORES,ASSISTANT SECRETARY,40.0,0.0,X,126361,0,35512
202031329349300908,231352683,EDWARD ROWE,CHIEF OF STAFF AND SECRETARY,40.0,0.0,X,55216,0,6879
202031329349300908,231352683,JAMES TERHUNE,INTERIM DEAN OF STUDENTS,40.0,0.0,X,89307,0,34837
202031329349300908,231352683,SARAH WILLIE-LEBRETON,PROVOST & DEAN OF FACULTY,40.0,0.0,X,214640,0,110908
202031329349300908,231352683,FRANK C GRUNSEICH,DIRECTOR OF INVESTMENTS,40.0,0.0,X,251262,0,48478
202031329349300908,231352683,DON SHIMAMOTO,PROFESSOR,40.0,0.0,X,485288,0,16447
202031329349300908,231352683,RACHEL MERZ,PROFESSOR,40.0,0.0,X,380877,0,0
202031329349300908,231352683,THOMAS STEPHENSON,PROFESSOR,40.0,0.0,X,259210,0,49247
202031329349300908,231352683,ALLEN SCHNEIDER,PROFESSOR,40.0,0.0,X,256085,0,39713
202031329349300908,231352683,NELSON MACKEN,PROFESSOR,40.0,0.0,X,242955,0,43017
202011069349300716,411607453,JAY COOGAN EX-OFFICIO,PRESIDENT,35.00,X,X,292265,0,22388
202011069349300716,411607453,GREG C HEINEMANN,TRUSTEE-CHAIR,1.00,X,X,0,0,0
202011069349300716,411607453,MITZI MAGID,TRUSTEE-VICE CHAIR,1.00,X,X,0,0,0
202011069349300716,411607453,DAVID MOORE,TRUSTEE-VICE CHAIR,1.00,X,X,0,0,0
202011069349300716,411607453,CHRIS BARRY,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,BRUCE W BEAN,LIFE TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,LESLIE BERKSHIRE,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,SUSAN CALMENSON,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,URI CAMARENA,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,ANNE CASHILL,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,CY DECOSSE '52,LIFE TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,TARA DEV,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,MILES Q FITERMAN,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,DAVID HARTWELL,LIFE TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,CHRISTOPHER HERMANN,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,GREG HOFFMAN,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,CLINTON H MORRISON,LIFE TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,TODD PAULSON,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,MARK D PIHLSTROM,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,MARY BOWMAN RAE,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,HOWARD RUBIN,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,ELIZABETH SARQUIS,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,GARY M SURDEL,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,GREG VAN BELLINGER,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,KAREN WIRTH,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,HUNTER PALMER WRIGHT,TRUSTEE,1.00,X,0,0,0
202011069349300716,411607453,JOY E BRATHWAITE,"VP, FINANCE/CFO",35.00,X,153061,0,8830
202011069349300716,411607453,KAREN WIRTH,"VP, ACADEMIC AFFAIRS/INT. PRESIDENT",35.00,X,185726,0,16214
202011069349300716,411607453,PAMELA NEWSOME - PROCHNIAK,"VP, ADMINISTRATION",35.00,X,106891,0,10293
202011069349300716,411607453,CYNTHIA THEIS,"AVP, INSTL. ADVANCEMENT",35.00,X,132172,0,13375
202011069349300716,411607453,MELISSA HUYBRECHT,"VP, ENROLLMENT MANAGEMENT",35.00,X,108019,0,6135
202011069349301111,231352615,JEFFREY J JOYCE,CHAIRMAN,1.00,X,X,0,0,0
202011069349301111,231352615,KATHLEEN C HITTNER MD,VICE CHAIRMAN,1.00,X,X,0,0,0
202011069349301111,231352615,ROSS D MILLER ESQ,SECRETARY,1.00,X,X,0,0,0
202011069349301111,231352615,TED C ABRAMS,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,TIFFENIA D ARCHIE,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,THOMAS A CHAVES,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,TERRENCE R CURTIN,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,NANETTE F CUTRONA,TRUSTEE (THRU 4/19),1.00,X,0,0,0
202011069349301111,231352615,DWIGHT DAVIS,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,JACQUELYN S FETROW PHD,PRESIDENT,39.75,0.25,X,X,326298,0,69372
202011069349301111,231352615,ROBERT M FORD,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,MARK T GALLAGHER ESQ,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,KATHLEEN J GRANT MD,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,JEFFREY W GRIFFITHS,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,JOSEPHINE A GRUBER,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,DANIEL B HUYETT ESQ,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,ROBIN M HYNICKA,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,SCOTT KEATON CPA,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,KENNETH S LAKIN,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,MICHAEL D LISS CPA,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,JOHN P MCALLISTER,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,WC JACK MILLER,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,DAVID A MINK,TRUSTEE (THRU 7/18),1.00,X,0,0,0
202011069349301111,231352615,SHARON P MINNICH,TRUSTEE (THRU 1/19),1.00,X,0,0,0
202011069349301111,231352615,WILLIAM M MURRAY,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,CHARLES J PHILLIPS ESQ,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,JEANETTE C ROBERTS PHD,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,RONALD SCHEESE,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,JORGE J SCHEIRER MD,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,JOHN SCHULTZ ESQ,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,SHERRY K SIDHU,TRUSTEE (THRU 7/18),1.00,X,0,0,0
202011069349301111,231352615,CHARNITA ZEIGLER-JOHNSON PHD,TRUSTEE,1.00,X,0,0,0
202011069349301111,231352615,CHRISTY AGNESE,"INTERIM VP, ADVANCEMENT",40.00,X,125757,0,18872
202011069349301111,231352615,KAREN CAMPBELL,PROVOST/VP ACAD. AFF (AS OF 3/18),40.00,X,123489,0,17305
202011069349301111,231352615,PAUL CRAMER,VP - ENROLLMENT & ADM (THRU 6/18),40.00,X,164954,0,20525
202011069349301111,231352615,RICHARD FERRY,"CO-DIR., ATHLETICS (AS OF 11/18)",40.00,X,74591,0,26021
202011069349301111,231352615,GREGORY FULMER,VP-ADMIN & FINANCE,35.00,5.00,X,164664,0,37066
202011069349301111,231352615,CHRISTOPHER HANLON,"INTERIM VP, ADMISSIONS (AS OF 7/18)",40.00,X,85145,0,22682
202011069349301111,231352615,JANICE LUCK,"CO-DIR., ATHLETICS (AS OF 11/18)",40.00,X,75252,0,15081
202011069349301111,231352615,MARY MCGEE,PROVOST/VP ACAD. AFF (THRU 8/18),40.00,X,137551,0,18540
202011069349301111,231352615,RASHMI RADHAKRISHNAN,VP - DIG. STRAT. & INFRASTRUCTURE,40.00,X,133559,0,11167
202011069349301111,231352615,JENNIFER STOUDT,ACTING VP FOR COMM.,40.00,X,87667,0,15914
202011069349301111,231352615,SAMANTHA WESNER,VP-STUD. & CAMP. LIFE,40.00,X,109547,0,17955
202011069349301111,231352615,DANIEL J FALABELLA,PROF. OF COMPUTER SCIENCE,40.00,X,125631,0,16564
202011069349301111,231352615,BRENDA INGRAM-WALLACE,ASSOC. PROF. OF PSYCH.,40.00,X,112137,0,17952
202011069349301111,231352615,RICK MELCHER,ASSOC. VP. CONTROLLER'S OFF.,40.00,X,108661,0,17825
202011069349301111,231352615,JOSEPH THOMAS,ASSOC. PROVOST/DEAN FOR ACAD. AFF.,40.00,X,110430,0,17726
202011069349301111,231352615,RODNEY WARFIELD,PROF. OF EDUCATION,40.00,X,126618,0,16947
201903459349300630,900909356,KAY DIXON,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,YVONNE GILLIAM,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,MIKE HOGG,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,WILLIAM SEXTON,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,DAVID COX,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,VICKI JONES,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,DIANE HATCHETT,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,CHARLES MORTON,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,K SPRINKLES,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,MIKE SMITH,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,WAYLON ALLEN,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,DOUG BENNETT,BOARD CHAIR,2,0,X,X,0,0,0
201903459349300630,900909356,R THOMPSON,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,AMON COUCH,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,JIMMY DYEHOUSE,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,KYLE LIVLEY,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,DAVID PENSOL,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,WAYNE ROBERTS,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,JOHN SILER,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,TERESA WALLACE,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,SHERRY POWERS,DIRECTOR,2,0,X,0,0,0
201903459349300630,900909356,D JOHNSON,EXEC DIRECTOR,40,0,X,65547,0,0
201903459349300630,900909356,JEFF SAYLOR,DIRECTOR,2,0,X,0,0,0
201903409349300100,954573427,DAVID LIM,CEO,040.00,X,0,0,0
201903409349300100,954573427,SEONG JOO LEE,SECRETARY,040.00,X,0,0,0
201903409349300100,954573427,JAE Y CHOI,CFO,040.00,X,0,0,0
202011349349301306,237251952,Thomas McHenry,President/Dean,40.00,X,X,178079,0,984
202011349349301306,237251952,Colleen Connor,Chair,5.00,X,X,0,0,0
202011349349301306,237251952,Constance Neary,Vice-Chair,5.00,X,X,0,0,0
202011349349301306,237251952,Amy Davenport,Secretary,5.00,X,X,0,0,0
202011349349301306,237251952,Glenn Berger,Secretary,5.00,X,X,0,0,0
202011349349301306,237251952,Kevin Mendik,Treasurer,5.00,X,X,0,0,0
202011349349301306,237251952,Richard Ayres,Trustee,5.00,X,0,0,0
202011349349301306,237251952,Caryn Clayman,Trustee,5.00,X,0,0,0
202011349349301306,237251952,Scott Cullen,Trustee,5.00,X,0,0,0
202011349349301306,237251952,Brian Dunkiel,Trustee,5.00,X,0,0,0
202011349349301306,237251952,Robert Fiske,Trustee,5.00,X,0,0,0
202011349349301306,237251952,Michael Hill,Trustee,5.00,X,0,0,0
202011349349301306,237251952,Harold Jones,Trustee,5.00,X,0,0,0
202011349349301306,237251952,Jonathan Kaufelt,Trustee,5.00,X,0,0,0
202011349349301306,237251952,Catherine MacKenzie,Trustee,5.00,X,0,0,0
202011349349301306,237251952,Elizabeth Miller,Trustee,5.00,X,0,0,0
202011349349301306,237251952,Mark Sciarrotta,Trustee,5.00,X,0,0,0
202011349349301306,237251952,Sheppard Guryan,Trustee,5.00,X,0,0,0
202011349349301306,237251952,Anne Debevoise Ostby,Trustee,5.00,X,0,0,0
202011349349301306,237251952,Janice Forgays,Trustee,5.00,X,0,0,0
202011349349301306,237251952,Joanne Jordan,Alumna Trustee,5.00,X,0,0,0
202011349349301306,237251952,Karis North,Alumna Trustee,5.00,X,0,0,0
202011349349301306,237251952,Lewis Grove,Student Trustee,5.00,X,0,0,0
202011349349301306,237251952,Jennifer Leech,Student Trustee,5.00,X,0,0,0
202011349349301306,237251952,Edna Baugh,Past Trustee,5.00,X,0,0,0
202011349349301306,237251952,Leslie Cadwell,Past Trustee,5.00,X,0,0,0
202011349349301306,237251952,Byron Kalogerou,Past Trustee,5.00,X,0,0,0
202011349349301306,237251952,Pamela Pescosolido,Past Trustee,5.00,X,0,0,0
202011349349301306,237251952,Angela Sicker,Past Student Trustee,5.00,X,0,0,0
202011349349301306,237251952,Lorraine Atwood,VP of Finance,40.00,X,120865,0,29762
202011349349301306,237251952,Stephanie Willbanks,Vice Dean for Faculty,40.00,X,151368,0,21033
202011349349301306,237251952,Beth McCormack,Vice Dean for Students,40.00,X,126795,0,13397
202011349349301306,237251952,Sean Nolon,Vice Dean for Faculty,40.00,X,125117,0,29972
202011349349301306,237251952,Melissa Scanlan,Professor of Law,40.00,X,152320,0,1650
202011349349301306,237251952,Greg Johnson,Professor of Law,40.00,X,134950,0,10857
202030919349300633,430764111,ANITA NEWLIN,TRUSTEE,1.00,X,0,0,0
202030919349300633,430764111,SCOTT WILLIAMS,TRUSTEE,1.00,X,0,0,0
202030919349300633,430764111,SANDRA SUGG,TRUSTEE,1.00,X,0,0,0
202030919349300633,430764111,SALLY ARMOUR,TRUSTEE-AT-LARGE,1.00,X,X,0,0,0
202030919349300633,430764111,RICK MOSHER,CHAIRMAN,1.00,X,X,0,0,0
202030919349300633,430764111,RICHARD EIDENT,TRUSTEE,1.00,X,0,0,0
202030919349300633,430764111,NADYA HEINRICH,TRUSTEE,1.00,X,0,0,0
202030919349300633,430764111,MARK REVISKY,TRUSTEE,1.00,X,0,0,0
202030919349300633,430764111,LADD HAVERLY,TRUSTEE,1.00,X,0,0,0
202030919349300633,430764111,KAREN MCKENZIE,TRUSTEE,1.00,X,0,0,0
202030919349300633,430764111,JOSH WOLFORD,TRUSTEE,1.00,X,0,0,0
202030919349300633,430764111,DAVID COSBY,TREASURER,1.00,X,X,0,0,0
202030919349300633,430764111,DAVE SMITH,VICE CHAIRMAN,1.00,X,X,0,0,0
202030919349300633,430764111,DARRELL JONES,TRUSTEE,1.00,X,0,0,0
202030919349300633,430764111,DALE WANDS,TRUSTEE,1.00,X,0,0,0
202030919349300633,430764111,BOB GENTA,TRUSTEE,1.00,X,0,0,0
202030919349300633,430764111,BOB EDWARDS,TRUSTEE,1.00,X,0,0,0
202030919349300633,430764111,ART SANDERSON,TRUSTEE,1.00,X,0,0,0
202030919349300633,430764111,KENNETH JOHNSON,SECRETARY,1.00,X,X,0,0,0
202030919349300633,430764111,VICKY MOORE,TRUSTEE,1.00,X,0,0,0
202030919349300633,430764111,ROYCE CARTER,TRUSTEE,1.00,X,0,0,0
202030919349300633,430764111,TERRY STINE,PRESIDENT/CEO,40.00,X,77337,0,34274
202030919349300633,430764111,STEVE NAGLAK,VICE PRESIDENT OF STUDENT,40.00,X,53520,0,697
202030919349300633,430764111,RONALD COOK,VICE PRESIDENT OF FINANCE,40.00,X,65322,0,9478
202030919349300633,430764111,THOMAS WOMBLE,VICE PRESIDENT OF ACADEMIC,40.00,X,46526,0,14030
202030919349300633,430764111,RICHARD CHAMP,VICE PRESIDENT OF ADVANCEMENT,40.00,X,11267,0,11158
202001289349301475,350869045,Kathy Patterson Vrabeck,Chair,1.0,X,X,0,0,0
202001289349301475,350869045,Kyle E Lanham,Secretary,1.0,X,X,0,0,0
202001289349301475,350869045,Susan M Ansel,Trustee,1.0,X,0,0,0
202001289349301475,350869045,David B Becker,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Lisa Henderson Bennett,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Craig R Carter,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Justin P Christian,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Kenneth W Coquillette,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Jeffrey A Cozad,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Newton F Crenshaw,Trustee,1.0,X,0,0,0
202001289349301475,350869045,William K Daniel,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Matthew S Darnall,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Luis R Davila,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Perrin Clors Duncan,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Justin Dye,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Judson C Green,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Jeffrey L Harmening,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Kathryn Fortune Hubbard,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Denise Dell Isola,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Janet L Johns,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Sarah Strauss Krouse,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Natu McCarthy,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Holiday H McKiernan,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Richard S Neville,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Donald M Phelan,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Myrta J Pulliam,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Marshall W Reavis,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Blair A Rieth,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Gregory A Sissel,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Douglas I Smith,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Michael Smith,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Brent E St John,Trustee,1.0,X,0,0,0
202001289349301475,350869045,James B Stewart,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Julius C Trimble,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Sarah Reese Wallace,Trustee,1.0,X,0,0,0
202001289349301475,350869045,M Scott Welch,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Corinne Gieseke Wood,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Lawrence E Young,Trustee,1.0,X,0,0,0
202001289349301475,350869045,Lauren Abendroth,Trustee-Partial Year,1.0,X,0,0,0
202001289349301475,350869045,Marvin Flewellen,Trustee-Partial Year,1.0,X,0,0,0
202001289349301475,350869045,G Richard Locke MD,Trustee-Partial Year,1.0,X,0,0,0
202001289349301475,350869045,Douglas A Smith,Trustee-Partial Year,1.0,X,0,0,0
202001289349301475,350869045,D Mark McCoy,President,55.0,X,348901,0,168568
202001289349301475,350869045,Robert R Leonard,Vice President for Finance and Administration,55.0,7.0,X,261956,0,21613
202001289349301475,350869045,Anne Harris,Vice President for Academic Affairs,55.0,X,222482,0,46289
202001289349301475,350869045,Deedie K Dowdle,Vice President for Communications and Marketing,55.0,X,217052,0,51039
202001289349301475,350869045,Mellasenah Morris,Dean of the School of Music,55.0,X,192687,0,16015
202001289349301475,350869045,Alan P Hill,Vice President for Student Academic Life,55.0,X,187190,0,42877
202001289349301475,350869045,Robert B Andrews,Vice President for Enrollment Management,55.0,X,180429,0,17097
202001289349301475,350869045,Cynthia Babington,Vice President for Strategic Initiatives,55.0,X,177029,0,34013
202001289349301475,350869045,Steven Setchell,Vice President for Development and Alumni Engagement,55.0,X,164149,0,34397
